Gas,"NFR/CRF Group",Source,Activity,Units,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
"Total GHGs in CO2 Eq.",2F1f,"Stationary Air-Conditioning: Heat pumps, large","Halocarbon used for manufacturing: HFC-32","kt CO2 equivalent",-,-,-,-,-,-,4.57449395537619e-09,7.27944833978636e-09,1.16996796184839e-08,1.87110460037497e-08,3.26137480870694e-08,8.9370709064229e-08,2.73782394427044e-07,4.03110302399065e-07,6.07520240187098e-07,9.35758613166132e-07,1.45389916639414e-06,2.31658846448129e-06,3.76373446145787e-06,5.76073564250414e-06,8.74596759569152e-06,1.39800930910926e-05,2.24160984672068e-05,3.6215582024452e-05,5.84540075086675e-05,9.4347245515687e-05,0.000149347063471063,0.000236538551146601,0.000377369846638477,0.000560880214638397,0.000802604560188176,0.00128765921647052,0.00204567137231647
"Total GHGs in CO2 Eq.",2F1f,"Stationary Air-Conditioning: Heat pumps, mid-size","Halocarbon bank: HFC-125","kt CO2 equivalent",-,-,-,-,-,-,7.72167444925332e-06,2.63615916154365e-05,5.15231944772839e-05,8.49946772035377e-05,0.000137049415936421,0.000213992851532814,0.000394414266820783,0.000658394170589308,0.000971730940091065,0.00139743537229252,0.00216414815673563,0.00378523915847453,0.0071823522690118,0.0128796395970894,0.0195169293423893,0.0271101626976407,0.0352886351013164,0.0458097447891077,0.0597318361601677,0.0779978210746541,0.105256992784564,0.145093933976261,0.204835415566335,0.289373621102589,0.398919991184214,0.547808362550779,0.742045079765324
"Total GHGs in CO2 Eq.",2F1f,"Stationary Air-Conditioning: Heat pumps, mid-size","Halocarbon used for manufacturing: HFC-125","kt CO2 equivalent",-,-,-,-,-,-,9.07345284553192e-08,1.24643912479314e-07,1.73607234651984e-07,2.41687348910572e-07,4.37654072887091e-07,7.15712241313293e-07,1.8121183479823e-06,2.40653406219295e-06,3.29290270272133e-06,5.06213322952502e-06,8.72181661436447e-06,1.92408421357047e-05,4.03282012314541e-05,6.12051326998727e-05,7.53104048993681e-05,9.61413351085864e-05,0.000131829303883998,0.000193847701097131,0.000297385850655057,0.000459932018046871,0.000715433970072248,0.00112187740068393,0.00173072035125287,0.0024108087174334,0.00317223038999616,0.00429592102136255,0.00573453541302039
"Total GHGs in CO2 Eq.",2F1f,"Stationary Air-Conditioning: Heat pumps, mid-size","Halocarbon bank: HFC-134a","kt CO2 equivalent",-,-,-,-,-,-,6.64434088726232e-06,3.52602766819864e-05,9.9654660494739e-05,0.000212255564506313,0.000424370279444467,0.000682967419191877,0.00106687174465942,0.00155252066938593,0.00207271896052009,0.00268038012552321,0.00382803953679509,0.00628506898219946,0.0112312706987568,0.0191394589599779,0.0275884126145387,0.036451876647069,0.0448192378295747,0.0543619983470277,0.0652362870214701,0.0769228316333798,0.093167060160554,0.115371288173953,0.14610383283587,0.190853306339346,0.258393717881414,0.361568023761796,0.498572282621719
"Total GHGs in CO2 Eq.",2F1f,"Stationary Air-Conditioning: Heat pumps, mid-size","Halocarbon used for manufacturing: HFC-134a","kt CO2 equivalent",-,-,-,-,-,-,7.73962665435905e-08,2.56845919346742e-07,3.84908618990415e-07,8.56519501876743e-07,1.69671087288837e-06,1.92697298947724e-06,3.71471780886937e-06,4.0255081277821e-06,4.83557178480932e-06,7.4132622800486e-06,1.29263051745254e-05,2.79808376807938e-05,5.71684627955123e-05,8.2150992855702e-05,9.18014964486894e-05,0.000105868710081467,0.000128481054336056,0.00016687345764906,0.000225069311857657,0.000304506751807823,0.000428241957387032,0.000618375261702921,0.000885503722165723,0.00134218006032326,0.00213946237956822,0.00300126051836982,0.00415856316516382
"Total GHGs in CO2 Eq.",2F1f,"Stationary Air-Conditioning: Heat pumps, mid-size","Halocarbon bank: HFC-32","kt CO2 equivalent",-,-,-,-,-,-,1.48706224547894e-06,5.20681335883734e-06,1.01355257094754e-05,1.67182234546959e-05,2.69213099666266e-05,4.21515708080424e-05,7.84907004262327e-05,0.000132225170756204,0.000196816197889116,0.000285887326491155,0.000445943487116174,0.000784248457588019,0.00149405578882833,0.0026850548927662,0.00407437863065662,0.00566681540344339,0.00738795989151841,0.00960795214241723,0.0125534180969741,0.0164286357229649,0.0222148364236508,0.0307515399588249,0.0438535801969139,0.063314821893888,0.0903826598351306,0.132088365199845,0.19530405679963
"Total GHGs in CO2 Eq.",2F1f,"Stationary Air-Conditioning: Heat pumps, mid-size","Halocarbon used for manufacturing: HFC-32","kt CO2 equivalent",-,-,-,-,-,-,1.78274743542937e-08,2.44899730121816e-08,3.41102618393192e-08,4.74866083266438e-08,8.59900513429009e-08,1.49583935343661e-07,3.82000649640969e-07,5.06278756254815e-07,6.91485232033731e-07,1.06305898618143e-06,1.83502321002996e-06,4.00469538288643e-06,8.42450845099328e-06,1.27851087051749e-05,1.57492618646818e-05,2.02003259432052e-05,2.77493825813747e-05,4.09558942437611e-05,6.29477175508464e-05,9.75239851647609e-05,0.000151803353363465,0.000241134610684874,0.000383092307666257,0.000568763967335686,0.000807584324273786,0.00128280630179285,0.002021382414422
"Total GHGs in CO2 Eq.",2F1f,"Stationary Air-Conditioning: Heat pumps, small","Halocarbon bank: HFC-125","kt CO2 equivalent",-,-,-,-,-,-,4.20701925802062e-06,1.52040863445352e-05,3.18512488856883e-05,5.64546578977858e-05,9.44976518285408e-05,0.000170376745261694,0.000375627886184594,0.000727397424202795,0.00122662352038075,0.00195694276772845,0.00311483218142585,0.00512079492753138,0.00874123420483117,0.0146597596607826,0.0225807283378811,0.0332245272361288,0.0470510104375131,0.0665587895237296,0.0944548859461488,0.134022148454783,0.191766880247752,0.274509517311501,0.397134579810821,0.57099834605368,0.798314482597663,1.10222787720487,1.50288261229656
"Total GHGs in CO2 Eq.",2F1f,"Stationary Air-Conditioning: Heat pumps, small","Halocarbon used for manufacturing: HFC-125","kt CO2 equivalent",-,-,-,-,-,-,5.95981476682344e-08,9.34946917376825e-08,1.46656152531126e-07,2.2960891378811e-07,3.76938807969919e-07,9.88744058372865e-07,2.72622585012907e-06,3.99376088945951e-06,6.11339312621635e-06,9.20439369222045e-06,1.46974077663092e-05,2.5910655279965e-05,4.71184793620267e-05,7.38276864627752e-05,0.00010576913983398,0.000155674177431151,0.000236079727344687,0.000367860270571786,0.000581443895679516,0.000919525585223345,0.00144378710967585,0.0022688959842403,0.00350159323232553,0.00488719326527673,0.00648102911589808,0.00879087637609025,0.0117422581757601
"Total GHGs in CO2 Eq.",2F1f,"Stationary Air-Conditioning: Heat pumps, small","Halocarbon bank: HFC-134a","kt CO2 equivalent",-,-,-,-,-,-,3.64057340231682e-06,2.08835884262664e-05,6.38081672179231e-05,0.000147421809163541,0.000300397023674894,0.000537705254382057,0.000911632389368963,0.00143551683882016,0.00214689539031702,0.00312846295922585,0.00471011653642156,0.00750200989825651,0.0125016096152825,0.0204646289939418,0.0303605916410842,0.0424547151978604,0.0563035764874224,0.0736708057266205,0.0955410681722059,0.122341505977414,0.157691182505364,0.203994587521687,0.267547643023575,0.360252845345737,0.500849195895133,0.710016342242514,0.99269359257381
"Total GHGs in CO2 Eq.",2F1f,"Stationary Air-Conditioning: Heat pumps, small","Halocarbon used for manufacturing: HFC-134a","kt CO2 equivalent",-,-,-,-,-,-,5.08370319542291e-08,1.92658667204389e-07,4.35036114781188e-07,7.66876052473128e-07,1.4784684989224e-06,2.53719432262194e-06,3.96891100073722e-06,5.55122322286374e-06,8.14709016609414e-06,1.23661821074282e-05,1.97318860756761e-05,3.53890723645262e-05,6.38801757705583e-05,9.68168757920743e-05,0.000126324967779361,0.000166540055664899,0.00022354705187593,0.000308378417474233,0.000430520543440482,0.000599653027876068,0.000858157793381402,0.00124091341990264,0.001785204568285,0.00272012432079198,0.00435955051882419,0.00612884520286705,0.00850328951516796
"Total GHGs in CO2 Eq.",2F1f,"Stationary Air-Conditioning: Heat pumps, small","Halocarbon bank: HFC-32","kt CO2 equivalent",-,-,-,-,-,-,7.9951341275752e-07,3.00549197350186e-06,6.21208806480809e-06,1.11076095036811e-05,1.85120400051042e-05,3.38043358516085e-05,7.59145560263772e-05,0.000148746199699161,0.000252639757295423,0.000405384015018474,0.000647493742191095,0.00106672792774087,0.00182367218897235,0.0030614592692942,0.00471973085439247,0.00695262159505924,0.00986231437321407,0.0139780878808406,0.0198774478575361,0.028263709343989,0.0405146278919372,0.0581751269339231,0.0848989270547654,0.124623250863876,0.180104551594989,0.264289067260166,0.394535043365386
"Total GHGs in CO2 Eq.",2F1f,"Stationary Air-Conditioning: Heat pumps, small","Halocarbon used for manufacturing: HFC-32","kt CO2 equivalent",-,-,-,-,-,-,1.17098139727707e-08,1.83697898428701e-08,2.88149268272828e-08,4.51134434901534e-08,7.40607467369037e-08,2.00978115929544e-07,5.7196072712016e-07,8.37189002171951e-07,1.2765741222269e-06,1.92442071898475e-06,3.08213186221572e-06,5.44664835983809e-06,9.86794351411139e-06,1.54382726581508e-05,2.21541545170504e-05,3.26929185651906e-05,4.97117466407999e-05,7.76559577897127e-05,0.000123023153236165,0.000194998375313569,0.000306315114856841,0.000485285523196551,0.000770734098200479,0.00114494369059987,0.00162837034889412,0.00259994877233151,0.00411553548208113
"Total GHGs in CO2 Eq.",2F1f,"Stationary Air-Conditioning: Heat pumps, very small (domestic)","Halocarbon bank: HFC-125","kt CO2 equivalent",-,-,-,-,-,-,8.73069466564567e-06,4.19816489813233e-05,0.000116392109529072,0.000262008547188576,0.0005255281481802,0.000939109331854624,0.00158266682571803,0.00258450424373763,0.00458688071325275,0.00853498780875851,0.0155921992683134,0.0281029115444373,0.0504177457256466,0.087681905589648,0.14275194762229,0.225591283759055,0.34956420640116,0.540324836937872,0.839626356594468,1.31039442156449,2.00995057389949,2.99282906410564,4.43013623948365,6.55058335169713,9.52959737963761,13.7028171411715,19.3688026674748
"Total GHGs in CO2 Eq.",2F1f,"Stationary Air-Conditioning: Heat pumps, very small (domestic)","Halocarbon used for manufacturing: HFC-125","kt CO2 equivalent",-,-,-,-,-,-,1.33445045523338e-07,3.80422773381471e-07,8.28562659685977e-07,1.62710857644872e-06,2.91426732429207e-06,4.61447452382786e-06,7.78106306673351e-06,1.24849577708971e-05,2.87622013666773e-05,5.55639927873904e-05,9.75042178099884e-05,0.000175730162507981,0.000317318581674783,0.000527593380839458,0.000825746858034419,0.00136522059871916,0.00227070990818785,0.00380238322073624,0.00655868853163246,0.0112277804079228,0.0173798294932237,0.0266532278711607,0.0407383977271895,0.0613294237349711,0.0870273085944746,0.123246893732388,0.16617034607954
"Total GHGs in CO2 Eq.",2F1f,"Stationary Air-Conditioning: Heat pumps, very small (domestic)","Halocarbon bank: HFC-32","kt CO2 equivalent",-,-,-,-,-,-,1.71841132653982e-06,8.22123205860301e-06,2.28962804774131e-05,5.15039900105716e-05,0.00010321591963184,0.000184547010139276,0.00031094247733338,0.00050777613252605,0.00090797507263832,0.00170918003549578,0.0031565735397406,0.00574406738839147,0.0103893437530694,0.0181883740699402,0.0297715530104267,0.0472400394675216,0.0734139416449047,0.113724827607909,0.177122527566871,0.277139907617158,0.425919986927177,0.637802267541869,0.954894367878922,1.43384565066014,2.15327669506767,3.2513538609383,4.93858763274181
"Total GHGs in CO2 Eq.",2F1f,"Stationary Air-Conditioning: Heat pumps, very small (domestic)","Halocarbon used for manufacturing: HFC-32","kt CO2 equivalent",-,-,-,-,-,-,2.62192151904592e-08,7.47452745024971e-08,1.62795573173127e-07,3.19693471847103e-07,5.78683876307984e-07,9.12337373529403e-07,1.47151406002514e-06,2.46342092202312e-06,5.80606770561977e-06,1.13416397315673e-05,2.00620867675754e-05,3.6445044824367e-05,6.61748900805998e-05,0.000110636916162916,0.000174050684430657,0.000288018860504993,0.000479546004190762,0.000803729221611245,0.0013909307201201,0.00238763165571685,0.00369591848876266,0.00579611502353403,0.00906547384716526,0.0139832258242549,0.0218426706179195,0.0334678566512559,0.0528862789580343
"Total GHGs in CO2 Eq.",2F1f,"Stationary Air-Conditioning: AC VRF systems, small","Halocarbon bank: HFC-125","kt CO2 equivalent",-,-,-,-,-,-,-,-,0.169337696244577,0.997887399381374,3.07847614981937,8.87887864479996,23.8245918502664,46.845017242964,73.8490995380192,105.02097069713,139.174120830507,175.099577652684,211.40301996414,245.23777404061,275.655607395476,301.153139687131,325.354418416188,341.156889052258,343.278789330661,334.684806117066,332.461588694865,334.301966128979,339.169319330077,340.585241119262,338.871097465052,337.838357030775,333.860222670191
"Total GHGs in CO2 Eq.",2F1f,"Stationary Air-Conditioning: AC VRF systems, small","Halocarbon used for manufacturing: HFC-125","kt CO2 equivalent",-,-,-,-,-,-,-,-,0.0566160605660887,0.221859217164726,0.481847924775802,1.50479213770123,3.6854936914218,4.40765913128698,5.22275077912454,6.05915277851081,6.54324873820269,7.10710297010549,7.48041014235152,6.84280962743407,6.95647715761326,7.27687491581119,7.66663661633835,8.13339852266718,8.66991822718989,9.28857681631303,9.60457860775904,9.97524915927218,10.3772300005795,10.7527751512063,10.6051856208263,10.431948850743,10.1065564256994
"Total GHGs in CO2 Eq.",2F1f,"Stationary Air-Conditioning: AC VRF systems, small","Halocarbon bank: HFC-134a","kt CO2 equivalent",-,-,-,-,-,-,-,-,0.144445198451853,0.851195027542925,2.62593062754793,6.32645121938153,14.8188255471238,26.5358342916821,37.5597568583845,47.5845359210457,57.026122725009,66.4274916475581,75.2525559323603,82.903128335758,89.1488486280246,92.8417362740857,94.7811579416878,92.8897393413557,86.146463927803,76.3343928199199,68.507810175503,62.534756396155,57.0954790061396,51.0461024722025,44.5987369030975,38.2787929398721,32.0108536118396
"Total GHGs in CO2 Eq.",2F1f,"Stationary Air-Conditioning: AC VRF systems, small","Halocarbon used for manufacturing: HFC-134a","kt CO2 equivalent",-,-,-,-,-,-,-,-,0.0482939869166202,0.189245707042605,0.411015286029334,0.855186003561114,2.09449610419554,2.02270670520609,1.90722856832193,1.7206522450209,1.76027036175874,1.8084395538733,1.79727354585811,1.54943743936209,1.48137106115815,1.18051471359438,0.890317734200349,0.602247928694856,0.307586819980039,-,-,-,-,-,-,4.31280591668408e-06,4.25987688119347e-06
"Total GHGs in CO2 Eq.",2F1f,"Stationary Air-Conditioning: AC VRF systems, small","Halocarbon bank: HFC-32","kt CO2 equivalent",-,-,-,-,-,-,-,-,0.0332714965452622,0.196064296026947,0.604857493727931,1.76949859604419,4.79127600149202,9.47293889807045,15.0192522037471,21.4756702177767,28.5804654132812,36.0645681151491,43.6409384050872,50.7136086417892,57.0846839847045,62.4560890401226,67.5857812797979,70.9985150909429,71.5867430616733,69.9479035025394,69.629866022636,70.142543286968,71.2909846446253,71.7158460901592,71.6827609926941,72.2013178748343,72.4731820596339
"Total GHGs in CO2 Eq.",2F1f,"Stationary Air-Conditioning: AC VRF systems, small","Halocarbon used for manufacturing: HFC-32","kt CO2 equivalent",-,-,-,-,-,-,-,-,0.0111238578516761,0.0435906827383197,0.0946732608854692,0.304241334988933,0.745139440597519,0.900806366795913,1.07719388770422,1.2595568785075,1.36214924852021,1.481603846082,1.56155291669666,1.43034781945566,1.45598668053333,1.53043828735739,1.61949006208105,1.72494391814069,1.8454274532542,1.98371183111795,2.05119864903876,2.13036078259535,2.21620968782093,2.29807573358722,2.47257449418113,2.66031593539735,2.81142744647544
"Total GHGs in CO2 Eq.",2F1f,"Stationary Air-Conditioning: AC integral systems (e.g. window units)","Halocarbon bank: HFC-125","kt CO2 equivalent",-,-,-,-,-,-,-,-,0.0164334189190709,0.0837960775140454,0.236278427487558,0.494443082942744,0.833890938307425,1.22530843237356,1.6698232803149,2.28739140406449,2.96040183639331,3.76595761610686,4.68323182321339,5.39611067951125,6.0754300411495,6.66581533663572,7.31203022722278,7.76275063298928,8.07414184780145,8.50868731986622,8.86881111088504,9.1049867955933,9.04175882634652,8.77246954004593,8.11388845943645,7.45847729555449,7.05035936577125
"Total GHGs in CO2 Eq.",2F1f,"Stationary Air-Conditioning: AC integral systems (e.g. window units)","Halocarbon used for manufacturing: HFC-125","kt CO2 equivalent",-,-,-,-,-,-,-,-,0.000815155141503431,0.00255675674972303,0.00510897405287822,0.00797898078000125,0.0093835941409988,0.0108557432354031,0.0133907421547237,0.0165717918873369,0.0194305207850763,0.0224632507336563,0.0244482940244112,0.0218576202254808,0.0223552917377245,0.0224491025043915,0.0230164790552349,0.0233448462755426,0.0236091313553781,0.0244501639452502,0.0252876478991972,0.0235368908059948,0.0203667989423148,0.0126390307705644,-,-,-
"Total GHGs in CO2 Eq.",2F1f,"Stationary Air-Conditioning: AC integral systems (e.g. window units)","Halocarbon bank: HFC-134a","kt CO2 equivalent",-,-,-,-,-,-,-,-,0.0140240675290385,0.0714806079778467,0.201553544243419,0.421765732737156,0.711308413378207,1.01141859583196,1.25262641655176,1.4811558479846,1.60543299231686,1.68196236536948,1.72352044382301,1.66967391932786,1.60301742273954,1.50136169804006,1.40164527419819,1.24691601624807,1.05882091687917,0.88330169168348,0.695688056306137,0.510727495916673,0.340277083366297,0.20849392708247,0.114454519934044,0.057505601982093,0.041643972961292
"Total GHGs in CO2 Eq.",2F1f,"Stationary Air-Conditioning: AC integral systems (e.g. window units)","Halocarbon used for manufacturing: HFC-134a","kt CO2 equivalent",-,-,-,-,-,-,-,-,0.000697298004699491,0.002181402771324,0.00436351762534253,0.00680980218798096,0.00800521298740612,0.00758324866561332,0.00614940086261804,0.00470784573609835,0.00292069478514171,0.00154910913311257,0.000754385481703886,0.000186234068992393,-,-,-,-,-,-,-,-,-,-,-,-,-
"Total GHGs in CO2 Eq.",2F1f,"Stationary Air-Conditioning: AC integral systems (e.g. window units)","Halocarbon bank: HFC-32","kt CO2 equivalent",-,-,-,-,-,-,-,-,0.00322977182409114,0.0164627433839258,0.0464236900963306,0.0971463266834144,0.163841390814429,0.241425431842912,0.33152625183568,0.458839327669649,0.600082294167567,0.770585988351008,0.965649099997906,1.11897664086618,1.26538984144223,1.39351361512551,1.53351400072943,1.63287488151319,1.7031439826295,1.79946168197858,1.88012830726871,1.93975384952856,1.94560713276329,1.92112506498751,1.82446197635391,1.72942025315945,1.68331069389766
"Total GHGs in CO2 Eq.",2F1f,"Stationary Air-Conditioning: AC integral systems (e.g. window units)","Halocarbon used for manufacturing: HFC-32","kt CO2 equivalent",-,-,-,-,-,-,-,-,0.000161274507263148,0.00050209128191773,0.00100530531622968,0.00156797289840859,0.00184314391418023,0.00216826447245566,0.00273611858455895,0.0034455023011839,0.00409201317881038,0.00476711752988544,0.00520778575899926,0.00466531631545509,0.00477430047521751,0.00479433514052777,0.00491550672567637,0.00498563436231619,0.00504207631785204,0.00522169116433259,0.00540054814755726,0.00542074062756071,0.00513048373815425,0.00424861283052185,0.00178088637352064,0.0017938021897087,0.00179858377271081
